BELNR,KUNNR,BLDAT,FAEDT,DMBTR,LOG_AMOUNT,PAYMENT_DAYS_NUM,INDUSTRY,INDUSTRY_CODE,REGION,REGION_CODE,ZTERM,CUST_AVG_DAYS_LATE,CUST_LATE_RATE,CUST_INVOICE_COUNT,CUST_AVG_AMOUNT,INVOICE_MONTH,INVOICE_QUARTER,INVOICE_DOW,IS_QUARTER_END,RISK_TIER,LATE_FLAG,DAYS_LATE
1800001180,C000053,2023-11-16,2023-12-16,185174.17,12.12905752093156,30,Construction,0,West,4,NT30,1.1818181818181819,0.6363636363636364,21,146277.525,11,4,3,0,Low,1.0,1.0
1800001860,C000053,2024-01-03,2024-02-02,180787.49,12.105083063409309,30,Construction,0,West,4,NT30,1.1304347826086956,0.6086956521739131,22,147777.95826086958,1,1,2,0,Low,0.0,0.0
1800002201,C000053,2024-01-04,2024-02-03,64717.13,11.077796657619022,30,Construction,0,West,4,NT30,1.125,0.625,23,144317.09041666667,1,1,3,0,Low,1.0,1.0
1800000430,C000053,2024-06-13,2024-07-13,139080.65,11.842816449727007,30,Construction,0,West,4,NT30,0.92,0.6,24,144107.6328,6,2,3,1,Low,0.0,-4.0
1800004998,C000054,2021-01-31,2021-03-17,239393.29,12.38586722052666,45,Energy,1,International,0,NT45,-2.0,0.0,0,239393.29,1,1,6,0,High,0.0,-2.0
1800000789,C000054,2021-05-30,2021-07-14,243254.75,12.401868638001144,45,Energy,1,International,0,NT45,4.0,0.5,1,241324.02000000002,5,2,6,0,High,1.0,10.0
1800002989,C000054,2021-09-10,2021-10-25,71759.64,11.18109141531052,45,Energy,1,International,0,NT45,14.0,0.6666666666666666,2,184802.56000000003,9,3,4,1,High,1.0,34.0
1800001169,C000054,2021-11-26,2022-01-10,89596.99,11.403088165675683,45,Energy,1,International,0,NT45,13.0,0.75,3,161001.1675,11,4,4,0,High,1.0,10.0
1800001900,C000054,2022-01-10,2022-02-24,119231.27,11.68882871845145,45,Energy,1,International,0,NT45,18.2,0.8,4,152647.18800000002,1,1,0,0,High,1.0,39.0
1800001425,C000054,2022-01-26,2022-03-12,1615.8,7.3882041660894116,45,Energy,1,International,0,NT45,16.5,0.8333333333333334,5,127475.29,1,1,2,0,High,1.0,8.0
1800003309,C000054,2022-02-21,2022-04-07,14579.97,9.587472532842115,45,Energy,1,International,0,NT45,18.0,0.8571428571428571,6,111347.38714285714,2,1,0,0,High,1.0,27.0
1800001387,C000054,2022-03-03,2022-04-17,177977.74,12.089419383938665,45,Energy,1,International,0,NT45,20.5,0.875,7,119676.18125,3,1,3,1,High,1.0,38.0
1800003922,C000054,2022-03-19,2022-05-03,98397.29,11.496778704840564,45,Energy,1,International,0,NT45,19.666666666666668,0.8888888888888888,8,117311.86,3,1,5,1,High,1.0,13.0
1800000993,C000054,2022-05-11,2022-06-25,227982.84,12.337030028231688,45,Energy,1,International,0,NT45,21.1,0.9,9,128378.95800000001,5,2,2,0,High,1.0,34.0
1800003689,C000054,2022-07-06,2022-08-20,169198.49,12.03883371196532,45,Energy,1,International,0,NT45,24.272727272727273,0.9090909090909091,10,132089.82454545455,7,3,2,0,High,1.0,56.0
1800002261,C000054,2022-10-05,2022-11-19,169397.6,12.04000979670313,45,Energy,1,International,0,NT45,25.25,0.9166666666666666,11,135198.80583333332,10,4,2,0,High,1.0,36.0
1800002384,C000054,2022-10-26,2022-12-10,63389.69,11.057072284216604,45,Energy,1,International,0,NT45,26.0,0.9230769230769231,12,129675.0276923077,10,4,2,0,High,1.0,35.0
1800002222,C000054,2022-12-27,2023-02-10,100793.6,11.520840061755834,45,Energy,1,International,0,NT45,26.571428571428573,0.9285714285714286,13,127612.06857142856,12,4,1,1,High,1.0,34.0
1800004993,C000054,2023-02-11,2023-03-28,148956.86,11.911418726134873,45,Energy,1,International,0,NT45,27.2,0.9333333333333333,14,129035.05466666668,2,1,5,0,High,1.0,36.0
1800002679,C000054,2023-06-11,2023-07-26,150240.02,11.919996083556423,45,Energy,1,International,0,NT45,26.1875,0.9375,15,130360.365,6,2,6,1,High,1.0,11.0
1800003214,C000054,2023-09-05,2023-10-20,141223.03,11.85810277369758,45,Energy,1,International,0,NT45,26.11764705882353,0.9411764705882353,16,130999.34529411765,9,3,1,1,High,1.0,25.0
1800001858,C000054,2023-09-14,2023-10-29,48306.08,10.785333412749234,45,Energy,1,International,0,NT45,27.055555555555557,0.9444444444444444,17,126405.27500000001,9,3,3,1,High,1.0,43.0
1800003612,C000054,2023-11-28,2024-01-12,171687.83,12.053438989440314,45,Energy,1,International,0,NT45,27.894736842105264,0.9473684210526315,18,128788.56736842105,11,4,1,0,High,1.0,43.0
1800001247,C000054,2023-12-19,2024-02-02,158700.67,11.974781429458504,45,Energy,1,International,0,NT45,28.3,0.95,19,130284.17250000002,12,4,1,1,High,1.0,36.0
1800002395,C000054,2023-12-23,2024-02-06,60161.27,11.004800690624627,45,Energy,1,International,0,NT45,28.142857142857142,0.9523809523809523,20,126944.98666666668,12,4,5,1,High,1.0,25.0
1800003476,C000054,2024-02-29,2024-04-14,147988.55,11.904896942145275,45,Energy,1,International,0,NT45,28.818181818181817,0.9545454545454546,21,127901.51227272727,2,1,3,0,High,1.0,43.0
1800002627,C000054,2024-03-21,2024-05-05,92989.36,11.440251110848768,45,Energy,1,International,0,NT45,28.91304347826087,0.9565217391304348,22,126383.59260869565,3,1,3,1,High,1.0,31.0
1800002462,C000054,2024-06-12,2024-07-27,170955.29,12.049163188774873,45,Energy,1,International,0,NT45,28.541666666666668,0.9583333333333334,23,128240.74666666666,6,2,2,1,High,1.0,20.0
1800001435,C000054,2024-06-25,2024-08-09,67865.67,11.125300324106307,45,Energy,1,International,0,NT45,28.88,0.96,24,125825.74359999999,6,2,1,1,High,1.0,37.0
1800000367,C000055,2021-01-21,2021-02-04,84007.15,11.338669096928468,14,Energy,1,Northeast,2,NT14,2.0,1.0,0,84007.15,1,1,3,0,Low,1.0,2.0
1800001371,C000055,2021-05-05,2021-05-19,11361.02,9.338031493369,14,Energy,1,Northeast,2,NT14,4.0,1.0,1,47684.085,5,2,2,0,Low,1.0,6.0
1800002879,C000055,2021-05-05,2021-05-19,144589.63,11.881661787160477,14,Energy,1,Northeast,2,NT14,3.3333333333333335,1.0,2,79985.93333333333,5,2,2,0,Low,1.0,2.0
1800003939,C000055,2021-07-11,2021-07-25,49076.8,10.801162073044312,14,Energy,1,Northeast,2,NT14,3.5,1.0,3,72258.65,7,3,6,0,Low,1.0,4.0
1800001463,C000055,2021-10-27,2021-11-10,175160.9,12.073465968081898,14,Energy,1,Northeast,2,NT14,2.8,0.8,4,92839.1,10,4,2,0,Low,0.0,0.0
1800002223,C000055,2021-12-05,2021-12-19,240615.17,12.39095828724697,14,Energy,1,Northeast,2,NT14,2.6666666666666665,0.8333333333333334,5,117468.445,12,4,6,1,Low,1.0,2.0
1800004126,C000055,2022-02-04,2022-02-18,84239.36,11.341429420303,14,Energy,1,Northeast,2,NT14,2.2857142857142856,0.7142857142857143,6,112721.43285714286,2,1,4,0,Low,0.0,0.0
1800001324,C000055,2022-02-10,2022-02-24,147164.17,11.899310840430903,14,Energy,1,Northeast,2,NT14,2.25,0.75,7,117026.775,2,1,3,0,Low,1.0,2.0
1800001362,C000055,2022-03-24,2022-04-07,185887.04,12.132899835975572,14,Energy,1,Northeast,2,NT14,2.4444444444444446,0.7777777777777778,8,124677.91555555555,3,1,3,1,Low,1.0,4.0
1800003337,C000055,2022-05-08,2022-05-22,213168.65,12.269843606543827,14,Energy,1,Northeast,2,NT14,3.2,0.8,9,133526.989,5,2,6,0,Low,1.0,10.0
1800001114,C000055,2022-05-19,2022-06-02,171326.36,12.051331391348207,14,Energy,1,Northeast,2,NT14,3.4545454545454546,0.8181818181818182,10,136963.29545454544,5,2,3,0,Low,1.0,6.0
1800004392,C000055,2022-09-08,2022-09-22,47315.6,10.764616464285202,14,Energy,1,Northeast,2,NT14,3.5,0.8333333333333334,11,129492.65416666667,9,3,3,1,Low,1.0,4.0
1800002073,C000055,2022-10-18,2022-11-01,202277.62,12.217401332944032,14,Energy,1,Northeast,2,NT14,3.3846153846153846,0.8461538461538461,12,135091.4976923077,10,4,1,0,Low,1.0,2.0
1800002089,C000055,2022-10-31,2022-11-14,18732.72,9.838080387570054,14,Energy,1,Northeast,2,NT14,3.142857142857143,0.7857142857142857,13,126780.15642857143,10,4,0,0,Low,0.0,0.0
1800003704,C000055,2022-11-24,2022-12-08,243446.79,12.402657783730252,14,Energy,1,Northeast,2,NT14,3.3333333333333335,0.8,14,134557.932,11,4,3,0,Low,1.0,6.0
1800004638,C000055,2023-02-03,2023-02-17,244467.95,12.40684358596763,14,Energy,1,Northeast,2,NT14,3.25,0.8125,15,141427.308125,2,1,4,0,Low,1.0,2.0
1800001540,C000055,2023-04-01,2023-04-15,154395.72,11.94728067282385,14,Energy,1,Northeast,2,NT14,2.9411764705882355,0.7647058823529411,16,142190.15588235293,4,2,5,0,Low,0.0,-2.0
1800004482,C000055,2023-04-01,2023-04-15,36447.47,10.503654761247175,14,Energy,1,Northeast,2,NT14,2.6666666666666665,0.7222222222222222,17,136315.56222222222,4,2,5,0,Low,0.0,-2.0
1800003849,C000055,2023-04-16,2023-04-30,117748.33,11.676313321841244,14,Energy,1,Northeast,2,NT14,2.6315789473684212,0.7368421052631579,18,135338.33947368423,4,2,6,0,Low,1.0,2.0
1800004891,C000055,2023-05-13,2023-05-27,33419.63,10.41692865295914,14,Energy,1,Northeast,2,NT14,2.6,0.75,19,130242.40400000001,5,2,5,0,Low,1.0,2.0
1800003947,C000055,2023-07-21,2023-08-04,177310.7,12.085664479732781,14,Energy,1,Northeast,2,NT14,2.5238095238095237,0.7619047619047619,20,132483.75142857144,7,3,4,0,Low,1.0,1.0
1800000159,C000055,2023-09-25,2023-10-09,44387.3,10.700731200181016,14,Energy,1,Northeast,2,NT14,2.909090909090909,0.7727272727272727,21,128479.36727272728,9,3,0,1,Low,1.0,11.0
1800003066,C000055,2024-03-02,2024-03-16,198064.75,12.196354325260469,14,Energy,1,Northeast,2,NT14,2.782608695652174,0.7391304347826086,22,131504.81869565218,3,1,5,1,Low,0.0,0.0
1800002467,C000055,2024-04-04,2024-04-18,135519.09,11.81687517399428,14,Energy,1,Northeast,2,NT14,2.5833333333333335,0.7083333333333334,23,131672.08,4,2,3,0,Low,0.0,-2.0
1800003104,C000056,2021-05-30,2021-06-13,11456.35,9.346386724436353,14,Manufacturing,4,International,0,NT14,43.0,1.0,0,11456.35,5,2,6,0,High,1.0,43.0
1800000596,C000056,2021-07-25,2021-08-08,159787.31,11.981605155696004,14,Manufacturing,4,International,0,NT14,27.5,1.0,1,85621.83,7,3,6,0,High,1.0,12.0
1800004784,C000056,2021-09-05,2021-09-19,94301.54,11.45426340357163,14,Manufacturing,4,International,0,NT14,29.666666666666668,1.0,2,88515.06666666667,9,3,6,1,High,1.0,34.0
1800001835,C000056,2021-10-02,2021-10-16,120392.82,11.69852348163583,14,Manufacturing,4,International,0,NT14,23.25,1.0,3,96484.505,10,4,5,0,High,1.0,4.0
1800000974,C000056,2021-10-29,2021-11-12,101164.07,11.524508818151967,14,Manufacturing,4,International,0,NT14,25.4,1.0,4,97420.418,10,4,4,0,High,1.0,34.0
1800001788,C000056,2022-03-13,2022-03-27,76139.52,11.240335859437728,14,Manufacturing,4,International,0,NT14,22.833333333333332,1.0,5,93873.60166666667,3,1,6,1,High,1.0,10.0
1800004114,C000056,2022-04-10,2022-04-24,55599.76,10.925952149210001,14,Manufacturing,4,International,0,NT14,21.285714285714285,1.0,6,88405.91,4,2,6,0,High,1.0,12.0
1800002727,C000056,2022-04-16,2022-04-30,71533.4,11.177933731862638,14,Manufacturing,4,International,0,NT14,24.25,1.0,7,86296.84625,4,2,5,0,High,1.0,45.0
1800003554,C000056,2022-05-07,2022-05-21,28216.26,10.247689126433462,14,Manufacturing,4,International,0,NT14,24.0,1.0,8,79843.44777777778,5,2,5,0,High,1.0,22.0
1800001334,C000056,2022-05-19,2022-06-02,35328.96,10.472486608170268,14,Manufacturing,4,International,0,NT14,22.3,1.0,9,75391.999,5,2,3,0,High,1.0,7.0
1800001740,C000056,2022-05-21,2022-06-04,247891.3,12.420749656629225,14,Manufacturing,4,International,0,NT14,24.181818181818183,1.0,10,91073.75363636365,5,2,5,0,High,1.0,43.0
1800003136,C000056,2022-05-26,2022-06-09,139075.56,11.842779851849846,14,Manufacturing,4,International,0,NT14,22.25,1.0,11,95073.90416666667,5,2,3,0,High,1.0,1.0
1800003177,C000056,2022-05-26,2022-06-09,16114.35,9.687527512909126,14,Manufacturing,4,International,0,NT14,21.307692307692307,1.0,12,89000.0923076923,5,2,3,0,High,1.0,10.0
1800001079,C000056,2022-08-27,2022-09-10,160810.56,11.987988523690266,14,Manufacturing,4,International,0,NT14,22.0,1.0,13,94129.41142857143,8,3,5,0,High,1.0,31.0
1800004978,C000056,2022-10-02,2022-10-16,242935.21,12.400554177572763,14,Manufacturing,4,International,0,NT14,21.6,1.0,14,104049.798,10,4,6,0,High,1.0,16.0
1800001505,C000056,2022-11-14,2022-11-28,76110.68,11.239957014332765,14,Manufacturing,4,International,0,NT14,20.875,1.0,15,102303.603125,11,4,0,0,High,1.0,10.0
1800003835,C000056,2023-01-18,2023-02-01,194938.58,12.1804449433798,14,Manufacturing,4,International,0,NT14,21.647058823529413,1.0,16,107752.7194117647,1,1,2,0,High,1.0,34.0
1800003203,C000056,2023-01-25,2023-02-08,40385.94,10.606261744360364,14,Manufacturing,4,International,0,NT14,21.555555555555557,1.0,17,104010.12055555555,1,1,2,0,High,1.0,20.0
1800003629,C000056,2023-06-28,2023-07-12,60172.92,11.004994314837532,14,Manufacturing,4,International,0,NT14,21.526315789473685,1.0,18,101702.89947368421,6,2,2,1,High,1.0,21.0
1800003783,C000056,2023-09-24,2023-10-08,32761.37,10.397035879672625,14,Manufacturing,4,International,0,NT14,22.85,1.0,19,98255.823,9,3,6,1,High,1.0,48.0
1800001688,C000056,2023-10-07,2023-10-21,101693.66,11.52973007328346,14,Manufacturing,4,International,0,NT14,22.476190476190474,1.0,20,98419.52952380951,10,4,5,0,High,1.0,15.0
1800000761,C000056,2023-12-15,2023-12-29,170501.0,12.04650230584219,14,Manufacturing,4,International,0,NT14,22.863636363636363,1.0,21,101695.96,12,4,4,1,High,1.0,31.0
1800002432,C000057,2021-01-27,2021-04-27,81334.88,11.306342526592445,90,Logistics,3,International,0,NT90,14.0,1.0,0,81334.88,1,1,2,0,Medium,1.0,14.0
1800001484,C000057,2021-04-23,2021-07-22,36570.41,10.507022066593757,90,Logistics,3,International,0,NT90,10.5,1.0,1,58952.645000000004,4,2,4,0,Medium,1.0,7.0
1800004477,C000057,2021-04-25,2021-07-24,177763.83,12.088216775971466,90,Logistics,3,International,0,NT90,10.333333333333334,1.0,2,98556.37333333334,4,2,6,0,Medium,1.0,10.0
1800001934,C000057,2021-09-16,2021-12-15,147395.6,11.900882191985584,90,Logistics,3,International,0,NT90,10.75,1.0,3,110766.18,9,3,3,1,Medium,1.0,12.0
1800002061,C000057,2021-09-27,2021-12-26,56368.44,10.939682446664024,90,Logistics,3,International,0,NT90,9.6,1.0,4,99886.63200000001,9,3,0,1,Medium,1.0,5.0
1800001290,C000057,2021-12-18,2022-03-18,174494.05,12.069651653460097,90,Logistics,3,International,0,NT90,9.166666666666666,1.0,5,112321.20166666666,12,4,5,1,Medium,1.0,7.0
1800001938,C000057,2022-01-11,2022-04-11,26146.62,10.171513451966778,90,Logistics,3,International,0,NT90,7.857142857142857,0.8571428571428571,6,100010.54714285713,1,1,1,0,Medium,0.0,0.0
1800000542,C000057,2022-02-28,2022-05-29,172751.44,12.059614865987475,90,Logistics,3,International,0,NT90,8.25,0.875,7,109103.15875,2,1,0,0,Medium,1.0,11.0
1800004661,C000057,2022-04-09,2022-07-08,142444.3,11.866713345348746,90,Logistics,3,International,0,NT90,8.222222222222221,0.8888888888888888,8,112807.73,4,2,5,0,Medium,1.0,8.0
1800002106,C000057,2022-04-15,2022-07-14,45029.24,10.715089543061561,90,Logistics,3,International,0,NT90,8.4,0.9,9,106029.88100000001,4,2,4,0,Medium,1.0,10.0
1800004860,C000057,2022-04-23,2022-07-22,50467.27,10.829100100958026,90,Logistics,3,International,0,NT90,8.545454545454545,0.9090909090909091,10,100978.73454545456,4,2,5,0,Medium,1.0,10.0
1800000774,C000057,2022-05-27,2022-08-25,52628.08,10.871024097670622,90,Logistics,3,International,0,NT90,8.75,0.9166666666666666,11,96949.51333333332,5,2,4,0,Medium,1.0,11.0
1800002734,C000057,2022-06-11,2022-09-09,30339.32,10.3202327999794,90,Logistics,3,International,0,NT90,9.23076923076923,0.9230769230769231,12,91825.6523076923,6,2,5,1,Medium,1.0,15.0
1800004165,C000057,2022-06-14,2022-09-12,151305.36,11.927061934583653,90,Logistics,3,International,0,NT90,9.285714285714286,0.9285714285714286,13,96074.20285714285,6,2,1,1,Medium,1.0,10.0
1800002293,C000057,2022-06-20,2022-09-18,52505.96,10.868701011221471,90,Logistics,3,International,0,NT90,10.533333333333333,0.9333333333333333,14,93169.65333333334,6,2,0,1,Medium,1.0,28.0
1800001871,C000057,2022-08-24,2022-11-22,7408.19,8.910476400574279,90,Logistics,3,International,0,NT90,9.9375,0.9375,15,87809.561875,8,3,2,0,Medium,1.0,1.0
1800000941,C000057,2022-10-12,2023-01-10,96237.43,11.474584037132287,90,Logistics,3,International,0,NT90,10.058823529411764,0.9411764705882353,16,88305.31882352941,10,4,2,0,Medium,1.0,12.0
1800003713,C000057,2022-12-22,2023-03-22,58691.86,10.980073362983585,90,Logistics,3,International,0,NT90,10.0,0.9444444444444444,17,86660.12666666666,12,4,3,1,Medium,1.0,9.0
1800000083,C000057,2023-01-11,2023-04-11,4465.75,8.404416353813277,90,Logistics,3,International,0,NT90,10.0,0.9473684210526315,18,82334.10684210526,1,1,2,0,Medium,1.0,10.0
1800001226,C000057,2023-01-30,2023-04-30,80845.62,11.300309058318131,90,Logistics,3,International,0,NT90,9.55,0.95,19,82259.6825,1,1,0,0,Medium,1.0,1.0
1800002859,C000057,2023-04-21,2023-07-20,63174.16,11.053666464900596,90,Logistics,3,International,0,NT90,9.238095238095237,0.9523809523809523,20,81350.84809523809,4,2,4,0,Medium,1.0,3.0
1800003419,C000057,2023-05-06,2023-08-04,213180.23,12.269897927998507,90,Logistics,3,International,0,NT90,9.818181818181818,0.9545454545454546,21,87343.09272727273,5,2,5,0,Medium,1.0,22.0
1800000031,C000057,2023-07-04,2023-10-02,96788.62,11.480295036110011,90,Logistics,3,International,0,NT90,9.608695652173912,0.9565217391304348,22,87753.76782608696,7,3,1,0,Medium,1.0,5.0
1800004077,C000057,2023-08-29,2023-11-27,31065.63,10.343889531747365,90,Logistics,3,International,0,NT90,9.791666666666666,0.9583333333333334,23,85391.76208333333,8,3,1,0,Medium,1.0,14.0
1800004737,C000057,2023-10-27,2024-01-25,62151.07,11.0373394029007,90,Logistics,3,International,0,NT90,9.48,0.96,24,84462.1344,10,4,4,0,Medium,1.0,2.0
1800003759,C000057,2023-11-01,2024-01-30,193064.5,12.170784788549597,90,Logistics,3,International,0,NT90,9.423076923076923,0.9615384615384616,25,88639.14846153845,11,4,2,0,Medium,1.0,8.0
1800004641,C000057,2023-12-23,2024-03-22,12234.49,9.41209602411447,90,Logistics,3,International,0,NT90,10.037037037037036,0.9629629629629629,26,85809.3462962963,12,4,5,1,Medium,1.0,26.0
1800004735,C000057,2024-03-01,2024-05-30,102060.62,11.53333202750786,90,Logistics,3,International,0,NT90,9.678571428571429,0.9285714285714286,27,86389.74892857144,3,1,4,1,Medium,0.0,0.0
1800002585,C000057,2024-03-06,2024-06-04,44766.77,10.709243739853726,90,Logistics,3,International,0,NT90,9.586206896551724,0.9310344827586207,28,84954.47379310345,3,1,2,1,Medium,1.0,7.0
1800001910,C000058,2021-01-25,2021-03-26,30950.19,10.340166726485064,60,Manufacturing,4,Midwest,1,NT60,6.0,1.0,0,30950.19,1,1,0,0,Low,1.0,6.0
1800000016,C000058,2021-02-22,2021-04-23,228294.42,12.338395770993834,60,Manufacturing,4,Midwest,1,NT60,4.0,1.0,1,129622.30500000001,2,1,0,0,Low,1.0,2.0
1800002446,C000058,2021-02-26,2021-04-27,23894.44,10.081442924736844,60,Manufacturing,4,Midwest,1,NT60,2.3333333333333335,0.6666666666666666,2,94379.68333333333,2,1,4,0,Low,0.0,-1.0
1800003235,C000058,2021-03-01,2021-04-30,92403.64,11.433932472819189,60,Manufacturing,4,Midwest,1,NT60,2.5,0.75,3,93885.6725,3,1,0,1,Low,1.0,3.0
1800003686,C000058,2021-11-27,2022-01-26,85345.98,11.35448034388245,60,Manufacturing,4,Midwest,1,NT60,2.2,0.8,4,92177.73400000001,11,4,5,0,Low,1.0,1.0
1800003915,C000058,2022-03-14,2022-05-13,159718.61,11.981175119401074,60,Manufacturing,4,Midwest,1,NT60,1.5,0.6666666666666666,5,103434.54666666668,3,1,0,1,Low,0.0,-2.0
1800002520,C000058,2022-03-27,2022-05-26,34958.98,10.461959257686928,60,Manufacturing,4,Midwest,1,NT60,0.8571428571428571,0.5714285714285714,6,93652.32285714286,3,1,6,1,Low,0.0,-3.0
1800001941,C000058,2022-05-16,2022-07-15,86623.43,11.369337156383976,60,Manufacturing,4,Midwest,1,NT60,0.5,0.5,7,92773.71125,5,2,0,0,Low,0.0,-2.0
1800004463,C000058,2022-09-27,2022-11-26,131887.55,11.789712526749335,60,Manufacturing,4,Midwest,1,NT60,0.4444444444444444,0.4444444444444444,8,97119.69333333333,9,3,1,1,Low,0.0,0.0
1800002644,C000058,2022-11-05,2023-01-04,91958.9,11.42910789144721,60,Manufacturing,4,Midwest,1,NT60,0.5,0.5,9,96603.614,11,4,5,0,Low,1.0,1.0
1800002342,C000058,2022-11-06,2023-01-05,220791.27,12.304977583714274,60,Manufacturing,4,Midwest,1,NT60,0.6363636363636364,0.5454545454545454,10,107893.4009090909,11,4,6,0,Low,1.0,2.0
1800004510,C000058,2022-12-06,2023-02-04,61213.81,11.022144432688775,60,Manufacturing,4,Midwest,1,NT60,1.0,0.5833333333333334,11,104003.435,12,4,1,1,Low,1.0,5.0
1800004110,C000058,2023-01-02,2023-03-03,30259.45,10.31759685834876,60,Manufacturing,4,Midwest,1,NT60,0.9230769230769231,0.5384615384615384,12,98330.82076923076,1,1,0,0,Low,0.0,0.0
1800000803,C000058,2023-03-04,2023-05-03,73322.71,11.202639300782609,60,Manufacturing,4,Midwest,1,NT60,0.8571428571428571,0.5,13,96544.52714285713,3,1,5,1,Low,0.0,0.0
1800001787,C000058,2023-04-17,2023-06-16,99503.3,11.507956138293299,60,Manufacturing,4,Midwest,1,NT60,0.6,0.4666666666666667,14,96741.77866666667,4,2,0,0,Low,0.0,-3.0
1800004962,C000058,2023-05-17,2023-07-16,176784.75,12.082693826389852,60,Manufacturing,4,Midwest,1,NT60,0.5625,0.4375,15,101744.464375,5,2,2,0,Low,0.0,0.0
1800002097,C000058,2023-06-23,2023-08-22,50873.85,10.8371239743376,60,Manufacturing,4,Midwest,1,NT60,0.8823529411764706,0.47058823529411764,16,98752.07529411765,6,2,4,1,Low,1.0,6.0
1800004233,C000058,2023-11-16,2024-01-15,140138.82,11.850395917493843,60,Manufacturing,4,Midwest,1,NT60,1.0,0.5,17,101051.33888888889,11,4,3,0,Low,1.0,3.0
1800000726,C000058,2024-01-03,2024-03-03,35122.06,10.466613173794016,60,Manufacturing,4,Midwest,1,NT60,0.6842105263157895,0.47368421052631576,18,97581.37684210525,1,1,2,0,Low,0.0,-5.0
1800003028,C000058,2024-01-05,2024-03-05,99293.27,11.505843144440837,60,Manufacturing,4,Midwest,1,NT60,0.65,0.45,19,97666.9715,1,1,4,0,Low,0.0,0.0
1800000331,C000058,2024-01-23,2024-03-23,208092.46,12.245742584689419,60,Manufacturing,4,Midwest,1,NT60,0.6666666666666666,0.47619047619047616,20,102925.3280952381,1,1,1,0,Low,1.0,1.0
1800001947,C000058,2024-06-23,2024-08-22,152555.16,11.935288069532769,60,Manufacturing,4,Midwest,1,NT60,0.7272727272727273,0.5,21,105181.22954545454,6,2,6,1,Low,1.0,2.0
1800003062,C000059,2021-02-14,2021-04-15,78582.59,11.271918177994053,60,Healthcare,2,Midwest,1,NT60,2.0,1.0,0,78582.59,2,1,6,0,Low,1.0,2.0
1800002622,C000059,2021-03-22,2021-05-21,184244.03,12.124021835467962,60,Healthcare,2,Midwest,1,NT60,4.0,1.0,1,131413.31,3,1,0,1,Low,1.0,6.0
1800000379,C000059,2021-03-28,2021-05-27,167858.98,12.030885458489903,60,Healthcare,2,Midwest,1,NT60,2.3333333333333335,0.6666666666666666,2,143561.86666666667,3,1,6,1,Low,0.0,-1.0
1800002100,C000059,2021-04-06,2021-06-05,226748.61,12.331601648020005,60,Healthcare,2,Midwest,1,NT60,3.0,0.75,3,164358.5525,4,2,1,0,Low,1.0,5.0
1800002717,C000059,2021-07-21,2021-09-19,200772.75,12.209933931162547,60,Healthcare,2,Midwest,1,NT60,2.4,0.6,4,171641.392,7,3,2,0,Low,0.0,0.0
1800000625,C000059,2021-07-22,2021-09-20,227767.36,12.336084426582124,60,Healthcare,2,Midwest,1,NT60,2.1666666666666665,0.6666666666666666,5,180995.72,7,3,3,0,Low,1.0,1.0
1800003882,C000059,2021-12-05,2022-02-03,200043.63,12.206295770635917,60,Healthcare,2,Midwest,1,NT60,2.5714285714285716,0.7142857142857143,6,183716.85,12,4,6,1,Low,1.0,5.0
1800000755,C000059,2022-01-19,2022-03-20,180628.63,12.104203970738302,60,Healthcare,2,Midwest,1,NT60,3.25,0.75,7,183330.8225,1,1,2,0,Low,1.0,8.0
1800003992,C000059,2022-02-28,2022-04-29,67342.68,11.117564339276562,60,Healthcare,2,Midwest,1,NT60,3.3333333333333335,0.7777777777777778,8,170443.2511111111,2,1,0,0,Low,1.0,4.0
1800002694,C000059,2022-03-31,2022-05-30,148058.4,11.905368823577694,60,Healthcare,2,Midwest,1,NT60,3.0,0.7,9,168204.766,3,1,3,1,Low,0.0,0.0
1800004432,C000059,2022-08-21,2022-10-20,228114.05,12.337605385929312,60,Healthcare,2,Midwest,1,NT60,2.6363636363636362,0.6363636363636364,10,173651.06454545454,8,3,6,0,Low,0.0,-1.0
1800003210,C000059,2022-09-15,2022-11-14,93558.16,11.446349242462,60,Healthcare,2,Midwest,1,NT60,2.5,0.6666666666666666,11,166976.65583333332,9,3,3,1,Low,1.0,1.0
1800004393,C000059,2022-12-12,2023-02-10,96060.61,11.472745035436471,60,Healthcare,2,Midwest,1,NT60,2.3076923076923075,0.6153846153846154,12,161521.5753846154,12,4,0,1,Low,0.0,0.0
1800004628,C000059,2023-02-01,2023-04-02,171658.17,12.053266220121293,60,Healthcare,2,Midwest,1,NT60,2.5714285714285716,0.6428571428571429,13,162245.61785714285,2,1,2,0,Low,1.0,6.0
1800000555,C000059,2023-03-10,2023-05-09,170173.24,12.044578132315287,60,Healthcare,2,Midwest,1,NT60,2.533333333333333,0.6666666666666666,14,162774.12600000002,3,1,4,1,Low,1.0,2.0
1800001591,C000059,2023-04-10,2023-06-09,57872.7,10.966018328933233,60,Healthcare,2,Midwest,1,NT60,2.6875,0.6875,15,156217.786875,4,2,0,0,Low,1.0,5.0
1800000541,C000059,2023-06-26,2023-08-25,107102.9,11.581554670338672,60,Healthcare,2,Midwest,1,NT60,2.5294117647058822,0.6470588235294118,16,153328.67588235292,6,2,0,1,Low,0.0,0.0
1800001062,C000059,2023-07-28,2023-09-26,38950.44,10.57007102109047,60,Healthcare,2,Midwest,1,NT60,2.4444444444444446,0.6666666666666666,17,146974.32944444445,7,3,4,0,Low,1.0,1.0
